Pretectal region,Spinal Cord Diseases,The comparative analysis of these results with those in other groups of vertebrates reveals some extremely conserved features, such as the presence of serotonergic cells in the retina, the pineal organ, and the raphe column, while other characteristics, like the serotonergic populations in the preoptic area, the paraventricular organ, the pretectum, and the spinal cord are generally present in all fish groups, but have been lost in most amniotes.,2020;95(1):25-44.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,The expression levels of RAGE protein and mRNA and APP mRNA were significantly increased (&gt;i&lt;P&gt;/i&lt;&lt;0.01), while those of LRP-1 protein and mRNA in the cortex and hippocampus remarkably decreased in the model group relevant to the normal group (&gt;i&lt;P&gt;/i&lt;&lt;0.01).,2020 Jan 25;45(1):33-9.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reuniens Thalamic Nucleus,Autistic Disorder,Autism Res 2020, 13: 828-836.,2020 May;13(5):828-836.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Motor Cortex,Mohr-Tranebjaerg syndrome,Conclusion:                    Global hypoexcitability of both pyramidal cortical neurons (elevated MTs) and GABAergic controls (shortened SPs) was evidenced within the left/dominant motor cortex in MDD.,2020 Jul;50(3):175-183.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Prune Belly Syndrome,Oxytocin in TRIOZAN™ reduced sedation observed post-injection and increased certain central effects (oxytocin levels in the hypothalamus and neurogenesis in the ventral hippocampus) relative to oxytocin in PBS, indicating that the nanoparticle may be used as an alternative brain delivery system.,2020 Jun;122:104734.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Motor Cortex,Spinal Cord Diseases,Herein, we monitored the unfolded protein (UPR) and heat shock response (HSR), two major proteostasis regulatory pathways, in human post-mortem tissue derived from the motor cortex of sporadic ALS (SALS) and compared them to those occurring in spinal cord.,2020 Jun;24(11):6055-6069.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thalamic structure,cortex bone disorders,Recent studies have suggested a key role for the auditory thalamus, the medial geniculate nucleus (MGN), in the generation of tinnitus as it may serve a gating function for information en route to cortex.,2019 Aug;379:89-97.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bundle, Predorsal,Parkinson Disease,α-Synuclein is a presynaptic neuronal protein that is abundant in the human brain and is linked genetically and neuropathologically to Parkinson's disease (PD).,2019 Aug;46(4):4279-4292.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Triangular Septal Nucleus,Timothy syndrome,Taken together, the current results demonstrated that NDG may be effective in treating patients with TS.,2019 Jul;20(1):191-197.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellar cortex structure,Shy-Drager Syndrome,To address this, we compared the severity and patterning of degenerative changes within the cerebellar cortex in patients with ET, other neurodegenerative disorders of the cerebellum (spinocerebellar ataxias (SCAs), multiple system atrophy (MSA)], and other disorders that may involve the cerebellum [Parkinson's disease (PD), dystonia].,2019 Nov;138(5):859-876.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Neurodegenerative Disorders,To address this, we compared the severity and patterning of degenerative changes within the cerebellar cortex in patients with ET, other neurodegenerative disorders of the cerebellum (spinocerebellar ataxias (SCAs), multiple system atrophy (MSA)], and other disorders that may involve the cerebellum [Parkinson's disease (PD), dystonia].,2019 Nov;138(5):859-876.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paracentral Thalamic Nucleus,Machado-Joseph Disease,Using a postmortem series of 156 brains [50 ET, 23 SCA (6 SCA3; 17 SCA 1, 2 or 6), 15 MSA, 29 PD, 14 dystonia, 25 controls], we generated data on 37 quantitative morphologic metrics, which were grouped into 8 broad categories: (1) PC loss, (2) heterotopic PCs, (3) PC dendritic changes, (4) PC axonal changes (torpedoes), (5) PC axonal changes (other than torpedoes), (6) PC axonal changes (torpedo-associated), (7) basket cell axonal hypertrophy, (8) climbing fiber-PC synaptic changes.,2019 Nov;138(5):859-876.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Purkinje Cells,Shy-Drager Syndrome,Using a postmortem series of 156 brains [50 ET, 23 SCA (6 SCA3; 17 SCA 1, 2 or 6), 15 MSA, 29 PD, 14 dystonia, 25 controls], we generated data on 37 quantitative morphologic metrics, which were grouped into 8 broad categories: (1) PC loss, (2) heterotopic PCs, (3) PC dendritic changes, (4) PC axonal changes (torpedoes), (5) PC axonal changes (other than torpedoes), (6) PC axonal changes (torpedo-associated), (7) basket cell axonal hypertrophy, (8) climbing fiber-PC synaptic changes.,2019 Nov;138(5):859-876.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Knockout of Sp1 in astrocytes altered astrocytic morphology and decreased GFAP expression in the cortex and hippocampus but did not affect cell viability.,2020 Jan;57(1):261-277.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Loss of Sp1 in astrocytes decreased the number of neurons in the cortex and hippocampus.,2020 Jan;57(1):261-277.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,We also report here progressive neurodegeneration in cortex and hippocampus indicated by Fluoro-Jade C in the different brain areas examined after injury.,2020 Feb 1;528(2):175-198.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Occipital lobe,Hamartoma Syndrome, Multiple,Injections of retrograde tracer at cervical levels of the spinal cord at embryonic day (E) 95 and E105 show that: (i) areal distribution of back-labeled neurons is more extensive than in the neonate and dense labeling is found in prefrontal, limbic, temporal, and occipital cortex; (ii) distributions of contralateral and ipsilateral projecting CS neurons are comparable in terms of location and numbers of labeled neurons, in contrast to the adult where the contralateral projection is an order of magnitude higher than the ipsilateral projection.,2020 Mar 21;30(2):656-671.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bundle, Predorsal,Parkinson Disease,The α-synuclein aggregates are the main component of Lewy bodies in Parkinson's disease (PD) brain, and they showed immunotherapy could be employed to alleviate α-synuclein aggregate pathology in PD.,2019 Sep 6;17:726-740.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Left superior longitudinal fasciculus,Mild cognitive disorder,After controlling for age, the correlation remained significant between event-based ProM performance and the left superior longitudinal fasciculus among all participants and in the MCI group, as well as between event-based ProM performance and the genu among all participants.,2019;47(4-6):375-384.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of central sulcus,Hamartoma Syndrome, Multiple,These genetic findings reveal that Sema3A-Npn-1 signaling-mediated inhibition of CS axon collateral formation is critical for proper CS circuit formation and the ability to perform skilled motor behaviors.&gt;b&lt;SIGNIFICANCE STATEMENT&gt;/b&lt; CS neurons project axons to the spinal cord to control skilled movements in mammals.,2019 Nov 6;39(45):8885-8899.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Liver diseases,Ttc36&gt;sup&lt;-/-&gt;/sup&lt; mice have reduced HPD expression in the liver and exhibit tyrosinemia, damage to hippocampal neurons, and deficits of learning and memory.,2019 Sep 19;10(1):4266.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pallidus Nucleus, Raphe,Vasodilation disorder,In rodents, the pharmacological activation of RPa neurons was shown to increase the activity of the brown adipose tissue, heart rate, and expired CO&gt;sub&lt;2&gt;/sub&lt; , whereas their inhibition was shown to induce cutaneous vasodilation and a state of hypothermia that, when prolonged, leads to a state resembling torpor referred to as synthetic torpor.,2020 Feb;47(2):281-285.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Beta-amyloid (Aβ) peptide accumulation has long been implicated in the pathogenesis of Alzheimer's disease (AD).,2019 Dec;84:166-177.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,The effects of IGRS on the histopathology of the cortex in brain tissues and the endoplasmic reticulum ultrastructure in the hippocampus were analyzed.,2020 Jan;21(1):131-140.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Parolfactory area structure (body structure),Ataxia as late effect of cerebrovascular disease,Here we aim to provide an overview on the most frequent diseases and molecular causes underlying ataxia-parkinsonism, focusing both on novel aspects of well-known causes of ataxia-parkinsonism (MSA-C, PSP-C, FXTAS, repeat-expansion spinocerebellar ataxias [SCAs], conventional mutation SCAs) as well as on more recently identified rare genetic causes of ataxia-parkinsonism (AT, POLG, SPG7).,2019;149:277-298.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Nucleus of Meynert,cortex bone disorders,We performed bulk RNA sequencing (RNA-seq) from the cortex of mice with disruption of BDNF-TrkB signaling in cortistatin interneurons, and identified differential expression of genes important for excitatory neuron function.,2020 Feb 10;7(1):ENEURO.0310-19.2019.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Area striata structure,Retinal Diseases,We found that V1 neurons were more sensitive to longer pulse and stimulus with an interphase gap, similar to previously reported results in the retina.,2019 Jul;2019:1817-1820.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Triangular Septal Nucleus,Gilles de la Tourette syndrome,Furthermore, behavioural experiments demonstrate that the TS system and striatal cholinergic interneurons are key motor-network structures involved in the pathogenesis of dystonia.,2020 Feb 7;8(1):14.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tectospinal tract of medulla,Timothy syndrome,Recent work suggests that the thalamostriatal (TS) system, another major source of glutamatergic input, is abnormal in HD although its phenotypical significance is unknown.,2020 Feb 7;8(1):14.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypothalamic structure,Pituitary Diseases,We studied the function of the hypothalamus-pituitary-adrenal (HPA) axis including the expression levels of its key genes and explored the possibility of structural NPY system changes.,2019 Jan 1;356:243-249.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Planum temporale (PT),Stereotypic Movement Disorder,Topographic organization differs between IT-type and PT-type neurons, including injections in the same site, with IT-type neurons having higher topographic stereotypy than PT-type neurons.,2018 Sep 3;9(1):3549.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of medial globus pallidus,cortex bone disorders,We predict for PD (1) decreases in glycolytic rate and oxygen consumption and an increase in lactate production in brain cortex that correspond with measurements (2) relative flux decreases in ATP synthesis, in the malate-aspartate shuttle and midway in the TCA cycle that are substantially larger than relative changes in glucose uptake in the substantia nigra, dopaminergic neurons and most other brain regions (3) shifts in redox shuttles between cytosol and mitochondria (4) in contrast to Alzheimer's disease: little activation of the gamma-aminobutyric acid shunt pathway in compensation for decreased alpha-ketoglutarate dehydrogenase activity (5) in the globus pallidus internus, metabolic fluxes are increased, reflecting increased functional activity.,2018 Sep 12;13(9):e0203687.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central gray substance of midbrain,Spinal Cord Diseases,Immunostaining after simultaneous retrograde labeling from the RVM and the LC revealed two mutually exclusive neuronal populations at the PAG, each projecting either to the LC or the RVM, with PLCβ4 expression only in the PAG-LC projecting cells that provide a direct synaptic input to LC-spinal cord (SC) projection neurons.,2018 Oct 23;115(43):11078-11083.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Right precentral gyrus,Papillon-Lefevre Disease,A slight thinning of the right precentral gyrus was detected in initial pre-PLS patients' scans.,2018 Nov;19(7-8):562-569.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,cortex bone disorders,The atypical vesicular glutamate transporter VGLUT3 is present in subpopulations of GABAergic interneurons in the cortex and the hippocampus, in subgroups of serotoninergic neurons in raphe nuclei, and in cholinergic interneurons in the striatum.,2019 Mar;18(3):e12528.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,cortex bone disorders,Cell density, composition, and width of layers III, V, and VI vary among cortical regions, and cetacean cortex is cell-sparse relative to that of terrestrial mammals.,2019 May;302(5):745-760.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Disease Progression,Objective:                    Cortical gray matter (GM) pathology, involving demyelination and neurodegeneration, associated with meningeal inflammation, could be important in determining disability progression in multiple sclerosis (MS).,2018 Dec;84(6):829-842.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Pervasive Development Disorder,These findings are consistent with hypotheses that ASD is associated with increased neural responsiveness but that responsiveness differences only manifest after repeated stimulation, are specific to the temporal pattern of stimulation, and are confined to specific cortical regions.,2018 Oct 26;7:e36493.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Auditory area,Pervasive Development Disorder,Further, individual differences in the sustained response in auditory cortex correlated with ASD symptom severity.,2018 Oct 26;7:e36493.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Fragile X Syndrome,Our findings may thus open a new direction to ameliorate hippocampal excitability defects in FXS.,2019 Jan 2;39(1):28-43.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Functional disorder,Our results offer novel insights into the molecular events involved in HIV and cocaine-mediated neuronal dysfunction that may also contribute to neuropathogenic events associated with the development of AD.,2018 Nov 2;8(1):16300.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pars Compacta,Parkinson Disease,Conversely, their imbalance is associated with neurodegenerative diseases such as Parkinson's disease (PD), which is characterized by a progressive loss of dopaminergic neurons in the substantia nigra pars compacta.,2019 Feb 20;10(2):792-802.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pyramidal Cells,Obsessive-Compulsive Disorder,Methods:                    We investigated detailed activity pattern changes in putative pyramidal neurons and interneurons, as well as local field potential oscillations, in the lateral OFC underlying OCD-relevant phenotypes.,2019 Mar 1;44(2):120-131.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypothalamic structure,Metabolic Diseases,Identifying the different glucose-sensing populations in the VMH will help piece together the different arms of glucose regulation providing vital information regarding central responses to glucose metabolic disorders including hypoglycaemia.,2018 Oct 30;9:632.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Substantia nigra structure,Neurodegenerative Disorders,Background:                    Parkinson's disease is the most common neurodegenerative disorder, characterized by loss of dopaminergic neurons in substantia nigra and depletion of dopamine in striatum due to excitotoxicity, oxidative stress and many other factors may contribute to MPTP- and PD-related neurodegeneration.,2019 Jun;129(6):534-539.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Compared with the model group, rats in the intervention group showed increased ChAT activity (P&lt;0.001) and decreased AchE activity (P&lt;0.001) in the hippocampus and cortex.,2018 Nov;31(6(Special)):2897-2901.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brain Stem,Communicable Diseases,In this study, infectious virus was recovered from both the trigeminal ganglia and the brain stem of latently infected mice following a reactivation stimulus, but a higher frequency of reactivation and increased titers of infectious virus were recovered from the trigeminal ganglia.,2019 Apr 3;93(8):e02209-18.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Telencephalon,Parkinson Disease,&gt;b&lt;Abbreviations:&gt;/b&lt; 3MA: 3-methyladenine; BafA: bafilomycin A1; dd: dorsal diencephalon; dpf: days post fertilization; e: eye; eGFP: enhanced green fluorescent protein; Elavl3: ELAV like neuron-specific RNA binding protein 3; FDA: Food and Drug Administration; hb: habenula; hpt, hours post treatment; Map1lc3b: microtubule-associated protein 1 light chain 3 beta; nt: neural tube; ot, optic tectum; P/E: pepstatin A and E64d; PD: Parkinson disease; PMTs: photomultiplier tubes; PTU: 1-phenyl-2-thiourea; Ta: annealing temperature; Tel, telencephalon.,2019 Aug;15(8):1322-1332.;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Parkinson Disease,Conversely, spreading depolarization in the striatum, a brain structure deeply involved in motor control and in Parkinson's disease (PD) pathophysiology, has been poorly investigated.,2019 Jun;34(6):832-844.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Substantia nigra structure,Lewy Body Disease,On her death, neuropathology revealed degeneration and loss of neurons along with α-synuclein-containing Lewy body inclusions and neurites in the substantia nigra, locus coeruleus, hypothalamus, and neocortex, thus fulfilling the criteria of DLB, cortical type.,2019 Mar 9;12(3):e228177.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neocortex,Lewy Body Disease,On her death, neuropathology revealed degeneration and loss of neurons along with α-synuclein-containing Lewy body inclusions and neurites in the substantia nigra, locus coeruleus, hypothalamus, and neocortex, thus fulfilling the criteria of DLB, cortical type.,2019 Mar 9;12(3):e228177.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Prosencephalon,Alzheimer's Disease,These findings reveal that forebrain cholinergic neurons regulate innate immune responses and inflammation, suggesting the possibility that in diseases associated with cholinergic dysfunction, including Alzheimer's disease this anti-inflammatory regulation can be impaired.,2019 Apr 2;10:585.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,Alzheimer's Disease,Chronic stress, a suggested precipitant of brain pathologies, such as depression and Alzheimer's disease, is known to impact on brain plasticity by causing neuronal remodeling as well as neurogenesis suppression in the adult hippocampus.,2019 Apr 26;9(1):143.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebellum,Shy-Drager Syndrome,The cerebellar type of MSA was significantly more common in the MSA-SNpc group (P = .001).,2019 Jul 15;402:100-106.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,Albiflorin inhibited the mitochondrial pathway of apoptosis by increasing the levels of Bcl-2 and Bcl-xl and decreasing the levels of Bax, caspase-3 and cytochrome c in both the hippocampus and the cortex and by reducing the number of apoptotic cells in the anterior parietal cortex of the APP/PS1 mice.,2019 Sep 15;1719:113-123.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Basal Ganglia,Parkinson Disease,This degeneration causes cellular and synaptic dysfunctions in the BG network, which are responsible for the appearance of the motor symptoms of Parkinson's disease.,2019 Aug 29;8(9):1005.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lateral habenular nucleus,Depressive disorder,Evidence indicates that depression is closely related to hyperactivity of the lateral habenula (LHb).,2019 Dec;322:113058.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Area striata structure,Retinal Diseases,Visual spatial perception in the mammalian brain occurs through two parallel pathways: one reaches the primary visual cortex (V1) through the thalamus and another the superior colliculus (SC) via direct projections from the retina.,2019 Nov 20;104(4):711-723.e3.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,Movement Disorders,It has mainly been considered a movement disorder with cognitive symptoms and these features have been associated with pathology of the striatum and cerebral cortex.,2019;8(4):375-391.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paracentral Thalamic Nucleus,Tic disorder,Importantly, the effect on neuronal nutrition of pPE was better than aPC, and marine pPE was better than terrestrial pPE, which might be ascribed to vinyl-ether bond and differences in fatty acid composition.&gt;b&lt;Abbreviations:&gt;/b&lt; AA: arachidonic acid; DHA: docosahexaenoic acid; EIC: extracted ion chromatogram; EPA: eicosapentanoic acid; GAP: growth-associated protein; HPLC: high-performance liquid chromatography; LC-MS/MS: liquid chromatography-tandem mass spectrometry; LPC: lyso-PC; LPE: lyso-PE; MS: mass spectrometry; NGF: nerve growth factor; PC: phosphatidylcholine; aPC: plasmanylcholine; PE: phosphatidylethanolamine; pPE: plasmenylethonoamine; PG: phosphoglycerols; PLs: phospholipids; PS: phosphoserines; TIC: total ion chromatogram.,2020 Feb;84(2):380-392.;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Meanwhile, no significant changes were observed on the expressions of tryptophan hydroxylase type 1, 5-HT receptor 3A (Htr3a) and Htr4 in hippocampus and cortex.,2020 Jan;135:110906.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Corpus striatum structure,cortex bone disorders,Methods:                    To determine the effect of an inflammatory stimulus on microglial cells, lipopolysaccharide (LPS) was administered peripherally to mice and the inflammatory status of the cortex, hippocampus, midbrain, and striatum was assessed.,2019 Nov 22;16(1):233.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral cortex,Autistic Disorder,The precise migration of cortical interneurons is essential for the formation and function of cortical circuits, and disruptions to this key developmental process are implicated in the etiology of complex neurodevelopmental disorders, including schizophrenia, autism and epilepsy.,2020 Jan 17;147(2):dev180646.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neostriatum,Parkinson Disease,Parkinson's disease (PD) is a neurodegenerative disease that is accompanied with the loss of dopaminergic neurons in the substantia nigra pars compacta which subsequently leads to a reduction in the dopamine level in the striatum.,2020 Jun;22(2):314-330.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CA1 field,Kartagener Syndrome,Moreover, ICS II administration at 8 mg/kg/day significantly increased GAP-43 and MAP-2 expression and reduced Nogo-A expression in the CA1 area of the rat hippocampus at 12 weeks; however, significant differences were not observed at 4 and 8 weeks.,2019 Mar 1;12(3):826-834.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pars Compacta,Parkinson Disease,Parkinson's disease (PD) is a chronic, progressive neurodegenerative disorder, characterized by a loss of dopaminergic neurons in the substantia nigra pars compacta.,2020 Mar 16;382:112473.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hypothalamic structure,Migraine Disorders,These findings suggest central OT pathways may contribute to the role of the hypothalamus in migraine attacks.,2020 Feb 7;21(1):10.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Genus Hippocampus,cortex bone disorders,Less work has been done to evaluate the effects of FAs on brain regions such as the hippocampus or cortex, two important centres of learning, memory formation, and cognition.,2020 Mar;34(3):4635-4652.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,cortex bone disorders,Meanwhile, p-Tau, the characteristic protein for tauopathy, was dramatically increased in both the hippocampus and cortex at 3-9 months of age.,2020 May 30;438:152442.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anterodorsal nucleus of thalamus,Alzheimer's Disease,Taken together, our results indicate that CIB1 regulates Aβ production via controlling the subcellular localization of γ-secretase, suggesting CIB1 is involved in the development of AD.,2020 Jun;34(6):7661-7674.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Structure of paraventricular nucleus of thalamus,Depressive disorder,Moreover, the propofol-induced depression of electrical synaptic strength between TRN PV+ neurons was abolished by 9-CPA (100 μM, specific adenylyl cyclase inhibitor), and by KT5720 (1 μM, selective inhibitor of PKA).,2020 Apr 28;14:364.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pituitary Gland,Pituitary Diseases,The pituitary is the center of synthesis and secretes various endocrine hormones.,2020 Aug 1;513:110858.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pituitary Gland,Pituitary Diseases,No Kiss2 structures are found in the male pituitary.,2020 Aug 1;513:110858.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cerebral hemisphere structure (body structure),Neurotoxicity Syndromes,Neurotoxicity of Aβ origin is also linked to oxidative stress characterized by excessive lipid peroxidation, protein oxidation, changes in antioxidant systems, and cerebral DNA damage in AD.,2020 May 15;10(1):8124.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Entire Brodmann area 25, area subgenualis,Williams Syndrome,Here, we examined the density of neurons and glia in fourteen human brains in Brodmann area 25 (BA 25), in the ventromedial prefrontal cortex (vmPFC), using a postmortem sample of five adult and two infant WS brains and seven age-, sex- and hemisphere-matched typically developing control (TD) brains.,2018 Nov 29;8(12):209.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central Dorsal Nucleus,Hamartoma Syndrome, Multiple,Far and near CD spectroscopic methods revealed that NiO NPs can change the secondary and tertiary structure of tau, respectively.,2019 Mar 15;125:778-784.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Central gray substance of midbrain,Hypertensive disease,Arterial hypertension induced by microinjections of N-methyl-D-aspartate (NMDA) (2 nmol/rat) into the midbrain periaqueductal gray matter was used to assess the involvement of opioid receptors (mu, delta and kappa) in modulating pressor periaqueductal gray neurons.,1995 Jan;351(1):87-92.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fifth ventricle,Depressive disorder,Conclusion:                    CSP can improve depression-like behavior in rats exposed to CUMS, possibly by suppressing CHOP and caspase-12 mediated apoptosis in the rat hippocampus.,2021 May;27(5):353-360.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Superior salivatory nucleus,Salivary Gland Diseases,These data support the idea that there is in fact a functional link between the lateral reticular formation of the brainstem (the region associated with the SSN) and S-S salivary glands.,2020 Oct 1;224:113022.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BRAIN HIPPOCAMPUS,Sudden infant death syndrome,Following existing support for a role of the α7 and β2 nicotinic acetylcholine receptor (nAChR) subunits in apoptotic regulation, we aimed to determine whether these subunits are altered in the SIDS hippocampus and if they are correlated with cell death markers of active caspase-3 (Casp-3) and TUNEL.,2020 Aug;25(7-8):574-589.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
