"brainregion","disease","count"
"Parabrachial Nucleus","Menkes Kinky Hair Syndrome","48996"
"Parabrachial Nucleus","Melkersson-Rosenthal Syndrome","48997"
"Parabrachial Nucleus","Mild cognitive disorder","48998"
"Parabrachial Nucleus","Chronic myeloproliferative disorder","48999"
"Parabrachial Nucleus","Lafora Disease","49000"
"Parabrachial Nucleus","Aicardi's syndrome","49001"
"Parabrachial Nucleus","Mirror movements (disorder)","49002"
"Olfactory Nerve","Cardiovascular Diseases","49003"
"Olfactory Nerve","Drug effect disorder","49004"
"Olfactory Nerve","Irritable Bowel Syndrome","49005"
"Olfactory Nerve","Anxiety Disorders","49006"
"Olfactory Nerve","Myeloproliferative Syndrome, Transient","49007"
"Olfactory Nerve","Panic Disorder","49008"
"Olfactory Nerve","Dysequilibrium syndrome","49009"
"Olfactory Nerve","Inflammatory disorder","49010"
"Olfactory Nerve","Mixed anxiety and depressive disorder","49011"
"Olfactory Nerve","Sleep Disorders","49012"
"Olfactory Nerve","Chronic Fatigue Syndrome","49013"
"Olfactory Nerve","Urethral Diseases","49014"
"Olfactory Nerve","Attention Deficit Disorder","49015"
"Olfactory Nerve","Oculorespiratory syndrome","49016"
"Olfactory Nerve","Acute Chest Syndrome","49017"
"Olfactory Nerve","Pigment dispersion syndrome (disorder)","49018"
"Olfactory Nerve","Eating Disorders","49019"
"Olfactory Nerve","Li-Fraumeni Syndrome","49020"
"Olfactory Nerve","Sturge-Weber Syndrome","49021"
"Olfactory Nerve","Stereotypic Movement Disorder","49022"
"Olfactory Nerve","Shared Paranoid Disorder","49023"
"Olfactory Nerve","Pendred's syndrome","49024"
"Olfactory Nerve","Labyrinthine disorder","49025"
"Olfactory Nerve","Parathyroid Diseases","49026"
"Olfactory Nerve","Chronic Obstructive Airway Disease","49027"
"Olfactory Nerve","Impulse Control Disorders","49028"
"Olfactory Nerve","Melkersson-Rosenthal Syndrome","49029"
"Olfactory Nerve","Aicardi's syndrome","49030"
"Olfactory Nerve","Mirror movements (disorder)","49031"
"Nucleus, Medial Oculomotor","Macrophage Activation Syndrome","49032"
"Nucleus, Medial Oculomotor","McCune-Albright Syndrome","49033"
"Nucleus, Medial Oculomotor","Meconium Aspiration Syndrome","49034"
"Nucleus, Medial Oculomotor","Mood Disorders","49035"
"Nucleus, Medial Oculomotor","Lung diseases","49036"
"Nucleus, Medial Oculomotor","CNS disorder","49037"
"Nucleus, Medial Oculomotor","Thyroid Diseases","49038"
"Nucleus, Medial Oculomotor","Skin endocrine disorder","49039"
"Nucleus, Medial Oculomotor","Dyskinetic syndrome","49040"
"Nucleus, Medial Oculomotor","Cardiovascular Diseases","49041"
"Nucleus, Medial Oculomotor","Vasodilation disorder","49042"
"Nucleus, Medial Oculomotor","Van der Woude syndrome","49043"
"Nucleus, Medial Oculomotor","Irritable Bowel Syndrome","49044"
"Nucleus, Medial Oculomotor","Nose Diseases","49045"
"Nucleus, Medial Oculomotor","Anxiety Disorders","49046"
"Nucleus, Medial Oculomotor","Niemann-Pick Disease, Type C","49047"
"Nucleus, Medial Oculomotor","Myeloproliferative Syndrome, Transient","49048"
"Nucleus, Medial Oculomotor","Sweet Syndrome","49049"
"Nucleus, Medial Oculomotor","Panic Disorder","49050"
"Nucleus, Medial Oculomotor","Disorder of pineal gland","49051"
"Nucleus, Medial Oculomotor","Metabolic Syndrome X","49052"
"Nucleus, Medial Oculomotor","Dysequilibrium syndrome","49053"
"Nucleus, Medial Oculomotor","Inflammatory disorder","49054"
"Nucleus, Medial Oculomotor","Prune Belly Syndrome","49055"
"Nucleus, Medial Oculomotor","Prion Diseases","49056"
"Nucleus, Medial Oculomotor","Peripheral Arterial Diseases","49057"
"Nucleus, Medial Oculomotor","Mixed anxiety and depressive disorder","49058"
"Nucleus, Medial Oculomotor","Klinefelter Syndrome","49059"
"Nucleus, Medial Oculomotor","Metabolic Diseases","49060"
"Nucleus, Medial Oculomotor","Camurati-Engelmann Syndrome","49061"
"Nucleus, Medial Oculomotor","Sequela of disorder","49062"
"Nucleus, Medial Oculomotor","Sleep Disorders","49063"
"Nucleus, Medial Oculomotor","Chronic Fatigue Syndrome","49064"
"Nucleus, Medial Oculomotor","Urethral Diseases","49065"
"Nucleus, Medial Oculomotor","Oculorespiratory syndrome","49066"
"Nucleus, Medial Oculomotor","Acute Chest Syndrome","49067"
"Nucleus, Medial Oculomotor","Bloom Syndrome","49068"
"Nucleus, Medial Oculomotor","Pigment dispersion syndrome (disorder)","49069"
"Nucleus, Medial Oculomotor","Eating Disorders","49070"
"Nucleus, Medial Oculomotor","Movement Disorders","49071"
"Nucleus, Medial Oculomotor","Demyelinating Diseases","49072"
"Nucleus, Medial Oculomotor","Meningeal disorder","49073"
"Nucleus, Medial Oculomotor","Herpes zoster disease","49074"
"Nucleus, Medial Oculomotor","Acute infectious disease","49075"
"Nucleus, Medial Oculomotor","Iodine deficiency syndrome","49076"
"Nucleus, Medial Oculomotor","Li-Fraumeni Syndrome","49077"
"Nucleus, Medial Oculomotor","Sturge-Weber Syndrome","49078"
"Nucleus, Medial Oculomotor","Autoimmune Diseases","49079"
"Nucleus, Medial Oculomotor","Uterine Diseases","49080"
"Nucleus, Medial Oculomotor","Shared Paranoid Disorder","49081"
"Nucleus, Medial Oculomotor","Pendred's syndrome","49082"
"Nucleus, Medial Oculomotor","Motor Neuron Disease","49083"
"Nucleus, Medial Oculomotor","Labyrinthine disorder","49084"
"Nucleus, Medial Oculomotor","Corneal Diseases","49085"
"Nucleus, Medial Oculomotor","Chronic Obstructive Airway Disease","49086"
"Nucleus, Medial Oculomotor","Impulse Control Disorders","49087"
"Nucleus, Medial Oculomotor","Tracheal Diseases","49088"
"Nucleus, Medial Oculomotor","Menkes Kinky Hair Syndrome","49089"
"Nucleus, Medial Oculomotor","Post-Traumatic Stress Disorder","49090"
"Nucleus, Medial Oculomotor","Melkersson-Rosenthal Syndrome","49091"
"Nucleus, Medial Oculomotor","Mild cognitive disorder","49092"
"Nucleus, Medial Oculomotor","Rabies (disorder)","49093"
"Nucleus, Medial Oculomotor","Chronic myeloproliferative disorder","49094"
"Nucleus, Medial Oculomotor","Inflammatory Bowel Diseases","49095"
"Nucleus, Medial Oculomotor","Aicardi's syndrome","49096"
"Nucleus, Medial Oculomotor","Mirror movements (disorder)","49097"
"Structure of endopeduncular nucleus","Syndrome, Bloch-Sulzberger","49098"
"Structure of endopeduncular nucleus","Neurodegenerative Disorders","49099"
"Structure of endopeduncular nucleus","Migraine Disorders","49100"
"Structure of endopeduncular nucleus","Macrophage Activation Syndrome","49101"
"Structure of endopeduncular nucleus","McCune-Albright Syndrome","49102"
"Structure of endopeduncular nucleus","Meconium Aspiration Syndrome","49103"
"Structure of endopeduncular nucleus","Lung diseases","49104"
"Structure of endopeduncular nucleus","CNS disorder","49105"
"Structure of endopeduncular nucleus","Thyroid Diseases","49106"
"Structure of endopeduncular nucleus","Skin endocrine disorder","49107"
"Structure of endopeduncular nucleus","Cardiovascular Diseases","49108"
"Structure of endopeduncular nucleus","Ovarian Diseases","49109"
"Structure of endopeduncular nucleus","Vasodilation disorder","49110"
"Structure of endopeduncular nucleus","Drug effect disorder","49111"
"Structure of endopeduncular nucleus","Pancreatic Diseases","49112"
"Structure of endopeduncular nucleus","Irritable Bowel Syndrome","49113"
"Structure of endopeduncular nucleus","Nose Diseases","49114"
"Structure of endopeduncular nucleus","Hashimoto Disease","49115"
"Structure of endopeduncular nucleus","Niemann-Pick Disease, Type C","49116"
"Structure of endopeduncular nucleus","Myeloproliferative Syndrome, Transient","49117"
"Structure of endopeduncular nucleus","Nail-Patella Syndrome","49118"
"Structure of endopeduncular nucleus","Panic Disorder","49119"
"Structure of endopeduncular nucleus","Metabolic Syndrome X","49120"
"Structure of endopeduncular nucleus","Dysequilibrium syndrome","49121"
"Structure of endopeduncular nucleus","Cognition Disorders","49122"
"Structure of endopeduncular nucleus","Inflammatory disorder","49123"
"Structure of endopeduncular nucleus","Prune Belly Syndrome","49124"
"Structure of endopeduncular nucleus","Prion Diseases","49125"
"Structure of endopeduncular nucleus","Colonic Diseases","49126"
"Structure of endopeduncular nucleus","Mixed anxiety and depressive disorder","49127"
"Structure of endopeduncular nucleus","Klinefelter Syndrome","49128"
"Structure of endopeduncular nucleus","Metabolic Diseases","49129"
"Structure of endopeduncular nucleus","Camurati-Engelmann Syndrome","49130"
"Structure of endopeduncular nucleus","Neonatal maladjustment syndrome","49131"
"Structure of endopeduncular nucleus","Sequela of disorder","49132"
"Structure of endopeduncular nucleus","Sleep Disorders","49133"
"Structure of endopeduncular nucleus","Chronic Fatigue Syndrome","49134"
"Structure of endopeduncular nucleus","Chimera (disorder)","49135"
"Structure of endopeduncular nucleus","Urethral Diseases","49136"
"Structure of endopeduncular nucleus","Attention Deficit Disorder","49137"
"Structure of endopeduncular nucleus","Oculorespiratory syndrome","49138"
"Structure of endopeduncular nucleus","Acute Chest Syndrome","49139"
"Structure of endopeduncular nucleus","Bloom Syndrome","49140"
"Structure of endopeduncular nucleus","Pigment dispersion syndrome (disorder)","49141"
"Structure of endopeduncular nucleus","Eating Disorders","49142"
"Structure of endopeduncular nucleus","Demyelinating Diseases","49143"
"Structure of endopeduncular nucleus","Virus Diseases","49144"
"Structure of endopeduncular nucleus","Meningeal disorder","49145"
"Structure of endopeduncular nucleus","Iodine deficiency syndrome","49146"
"Structure of endopeduncular nucleus","Li-Fraumeni Syndrome","49147"
"Structure of endopeduncular nucleus","Sturge-Weber Syndrome","49148"
"Structure of endopeduncular nucleus","Communicable Diseases","49149"
"Structure of endopeduncular nucleus","Sudden infant death syndrome","49150"
"Structure of endopeduncular nucleus","Stereotypic Movement Disorder","49151"
"Structure of endopeduncular nucleus","Disease of thymus gland","49152"
"Structure of endopeduncular nucleus","Uterine Diseases","49153"
"Structure of endopeduncular nucleus","Lysosomal Storage Diseases","49154"
"Structure of endopeduncular nucleus","Shared Paranoid Disorder","49155"
"Structure of endopeduncular nucleus","Pendred's syndrome","49156"
"Structure of endopeduncular nucleus","Lewy Body Disease","49157"
"Structure of endopeduncular nucleus","Ataxia as late effect of cerebrovascular disease","49158"
"Structure of endopeduncular nucleus","Motor Neuron Disease","49159"
"Structure of endopeduncular nucleus","Labyrinthine disorder","49160"
"Structure of endopeduncular nucleus","Parathyroid Diseases","49161"
"Structure of endopeduncular nucleus","Corneal Diseases","49162"
"Structure of endopeduncular nucleus","Chronic Obstructive Airway Disease","49163"
"Structure of endopeduncular nucleus","Shwachman syndrome","49164"
"Structure of endopeduncular nucleus","Tracheal Diseases","49165"
"Structure of endopeduncular nucleus","Obsessive-Compulsive Disorder","49166"
"Structure of endopeduncular nucleus","Leigh Disease","49167"
"Structure of endopeduncular nucleus","Alcohol withdrawal syndrome","49168"
"Structure of endopeduncular nucleus","Menkes Kinky Hair Syndrome","49169"
"Structure of endopeduncular nucleus","Post-Traumatic Stress Disorder","49170"
"Structure of endopeduncular nucleus","Melkersson-Rosenthal Syndrome","49171"
"Structure of endopeduncular nucleus","Mild cognitive disorder","49172"
"Structure of endopeduncular nucleus","Chronic myeloproliferative disorder","49173"
"Structure of endopeduncular nucleus","Fetal Alcohol Syndrome","49174"
"Structure of endopeduncular nucleus","Inflammatory Bowel Diseases","49175"
"Structure of endopeduncular nucleus","Lafora Disease","49176"
"Structure of endopeduncular nucleus","Aicardi's syndrome","49177"
"Structure of endopeduncular nucleus","Mirror movements (disorder)","49178"
"Gonadotrophs","Hypertensive disease","49179"
"Gonadotrophs","Macrophage Activation Syndrome","49180"
"Gonadotrophs","McCune-Albright Syndrome","49181"
"Gonadotrophs","Meconium Aspiration Syndrome","49182"
"Gonadotrophs","Gardner Syndrome","49183"
"Gonadotrophs","Mood Disorders","49184"
"Gonadotrophs","Brain Diseases","49185"
"Gonadotrophs","Lung diseases","49186"
"Gonadotrophs","Pervasive Development Disorder","49187"
"Gonadotrophs","Fragile X Syndrome","49188"
"Gonadotrophs","Psychotic Disorders","49189"
"Gonadotrophs","Dyskinetic syndrome","49190"
"Gonadotrophs","Diseases of inner ear","49191"
"Gonadotrophs","Cardiovascular Diseases","49192"
"Gonadotrophs","Neurodevelopmental disorder","49193"
"Gonadotrophs","Attention deficit hyperactivity disorder","49194"
"Gonadotrophs","neuropathology disease","49195"
"Gonadotrophs","Mucocutaneous Lymph Node Syndrome","49196"
"Gonadotrophs","Drug effect disorder","49197"
"Gonadotrophs","Van der Woude syndrome","49198"
"Gonadotrophs","Down Syndrome","49199"
"Gonadotrophs","Irritable Bowel Syndrome","49200"
"Gonadotrophs","Hashimoto Disease","49201"
"Gonadotrophs","Parkinsonian Disorders","49202"
"Gonadotrophs","Niemann-Pick Disease, Type C","49203"
"Gonadotrophs","Dystonia Disorders","49204"
"Gonadotrophs","Gilles de la Tourette syndrome","49205"
"Gonadotrophs","Myeloproliferative Syndrome, Transient","49206"
"Gonadotrophs","Panic Disorder","49207"
"Gonadotrophs","Esophageal Diseases","49208"
"Gonadotrophs","Rett Syndrome","49209"
"Gonadotrophs","Dysequilibrium syndrome","49210"
"Gonadotrophs","Cognition Disorders","49211"
"Gonadotrophs","Timothy syndrome","49212"
"Gonadotrophs","Inflammatory disorder","49213"
"Gonadotrophs","Prune Belly Syndrome","49214"
"Gonadotrophs","Prion Diseases","49215"
"Gonadotrophs","Colonic Diseases","49216"
"Gonadotrophs","Peripheral Arterial Diseases","49217"
"Gonadotrophs","Mixed anxiety and depressive disorder","49218"
"Gonadotrophs","Metabolic Diseases","49219"
"Gonadotrophs","Camurati-Engelmann Syndrome","49220"
"Gonadotrophs","Neonatal maladjustment syndrome","49221"
"Gonadotrophs","Stress Disorders, Traumatic","49222"
"Gonadotrophs","Sequela of disorder","49223"
"Gonadotrophs","Chronic Fatigue Syndrome","49224"
"Gonadotrophs","Chimera (disorder)","49225"
"Gonadotrophs","Urethral Diseases","49226"
"Gonadotrophs","Attention Deficit Disorder","49227"
"Gonadotrophs","Oculorespiratory syndrome","49228"
"Gonadotrophs","Acute Chest Syndrome","49229"
"Gonadotrophs","Pigment dispersion syndrome (disorder)","49230"
"Gonadotrophs","Eating Disorders","49231"
"Gonadotrophs","Movement Disorders","49232"
"Gonadotrophs","Demyelinating Diseases","49233"
"Gonadotrophs","Virus Diseases","49234"
"Gonadotrophs","Herpes zoster disease","49235"
"Gonadotrophs","Acute infectious disease","49236"
"Gonadotrophs","Iodine deficiency syndrome","49237"
"Gonadotrophs","Li-Fraumeni Syndrome","49238"
"Gonadotrophs","Sturge-Weber Syndrome","49239"
"Gonadotrophs","Communicable Diseases","49240"
"Gonadotrophs","Sudden infant death syndrome","49241"
"Gonadotrophs","Autoimmune Diseases","49242"
"Gonadotrophs","Stereotypic Movement Disorder","49243"
"Gonadotrophs","Lysosomal Storage Diseases","49244"
"Gonadotrophs","Shared Paranoid Disorder","49245"
"Gonadotrophs","Pendred's syndrome","49246"
"Gonadotrophs","Lewy Body Disease","49247"
"Gonadotrophs","Ataxia as late effect of cerebrovascular disease","49248"
"Gonadotrophs","Motor Neuron Disease","49249"
"Gonadotrophs","Labyrinthine disorder","49250"
"Gonadotrophs","Parathyroid Diseases","49251"
"Gonadotrophs","Corneal Diseases","49252"
"Gonadotrophs","Chronic Obstructive Airway Disease","49253"
"Gonadotrophs","Impulse Control Disorders","49254"
"Gonadotrophs","Shwachman syndrome","49255"
"Gonadotrophs","Tracheal Diseases","49256"
"Gonadotrophs","Obsessive-Compulsive Disorder","49257"
"Gonadotrophs","Leigh Disease","49258"
"Gonadotrophs","Alcohol withdrawal syndrome","49259"
"Gonadotrophs","Menkes Kinky Hair Syndrome","49260"
"Gonadotrophs","Post-Traumatic Stress Disorder","49261"
"Gonadotrophs","Melkersson-Rosenthal Syndrome","49262"
"Gonadotrophs","Mild cognitive disorder","49263"
"Gonadotrophs","Rabies (disorder)","49264"
"Gonadotrophs","Fetal Alcohol Syndrome","49265"
"Gonadotrophs","Inflammatory Bowel Diseases","49266"
"Gonadotrophs","Lafora Disease","49267"
"Gonadotrophs","Aicardi's syndrome","49268"
"Gonadotrophs","Mirror movements (disorder)","49269"
"Lateral geniculate complex","Cardiovascular Diseases","49270"
"Lateral geniculate complex","Drug effect disorder","49271"
"Lateral geniculate complex","Irritable Bowel Syndrome","49272"
"Lateral geniculate complex","Panic Disorder","49273"
"Lateral geniculate complex","Dysequilibrium syndrome","49274"
"Lateral geniculate complex","Mixed anxiety and depressive disorder","49275"
"Lateral geniculate complex","Klinefelter Syndrome","49276"
"Lateral geniculate complex","Sleep Disorders","49277"
"Lateral geniculate complex","Chronic Fatigue Syndrome","49278"
"Lateral geniculate complex","Attention Deficit Disorder","49279"
"Lateral geniculate complex","Oculorespiratory syndrome","49280"
"Lateral geniculate complex","Acute Chest Syndrome","49281"
"Lateral geniculate complex","Eating Disorders","49282"
"Lateral geniculate complex","Li-Fraumeni Syndrome","49283"
"Lateral geniculate complex","Sturge-Weber Syndrome","49284"
"Lateral geniculate complex","Stereotypic Movement Disorder","49285"
"Lateral geniculate complex","Shared Paranoid Disorder","49286"
"Lateral geniculate complex","Labyrinthine disorder","49287"
"Lateral geniculate complex","Parathyroid Diseases","49288"
"Lateral geniculate complex","Chronic Obstructive Airway Disease","49289"
"Lateral geniculate complex","Impulse Control Disorders","49290"
"Lateral geniculate complex","Tracheal Diseases","49291"
"Lateral geniculate complex","Melkersson-Rosenthal Syndrome","49292"
"Lateral geniculate complex","Chronic myeloproliferative disorder","49293"
"Lateral geniculate complex","Aicardi's syndrome","49294"
"Lateral geniculate complex","Mirror movements (disorder)","49295"
"basolateral nucleus of the amygdala","cortex bone disorders","49296"
"basolateral nucleus of the amygdala","Functional disorder","49297"
"basolateral nucleus of the amygdala","Depressive disorder","49298"
"basolateral nucleus of the amygdala","Spinal Cord Diseases","49299"
"basolateral nucleus of the amygdala","Alzheimer's Disease","49300"
"basolateral nucleus of the amygdala","Neurotoxicity Syndromes","49301"
"basolateral nucleus of the amygdala","Parkinson Disease","49302"
"basolateral nucleus of the amygdala","Syndrome, Bloch-Sulzberger","49303"
"basolateral nucleus of the amygdala","Retinal Diseases","49304"
"basolateral nucleus of the amygdala","Pituitary Diseases","49305"
"basolateral nucleus of the amygdala","Neurodegenerative Disorders","49306"
"basolateral nucleus of the amygdala","Disorder nervous system","49307"
"basolateral nucleus of the amygdala","Sensitization (disorder)","49308"
"basolateral nucleus of the amygdala","Disease Progression","49309"
"basolateral nucleus of the amygdala","Hypertensive disease","49310"
"basolateral nucleus of the amygdala","Disorders, Mental","49311"
"basolateral nucleus of the amygdala","Migraine Disorders","49312"
"basolateral nucleus of the amygdala","Macrophage Activation Syndrome","49313"
"basolateral nucleus of the amygdala","McCune-Albright Syndrome","49314"
"basolateral nucleus of the amygdala","Meconium Aspiration Syndrome","49315"
"basolateral nucleus of the amygdala","Huntington Disease","49316"
"basolateral nucleus of the amygdala","Renal glomerular disease","49317"
"basolateral nucleus of the amygdala","Gardner Syndrome","49318"
"basolateral nucleus of the amygdala","Mood Disorders","49319"
"basolateral nucleus of the amygdala","Liver diseases","49320"
"basolateral nucleus of the amygdala","Brain Diseases","49321"
"basolateral nucleus of the amygdala","Autistic Disorder","49322"
"basolateral nucleus of the amygdala","Recurrent disease","49323"
"basolateral nucleus of the amygdala","Lung diseases","49324"
"basolateral nucleus of the amygdala","Pervasive Development Disorder","49325"
"basolateral nucleus of the amygdala","CNS disorder","49326"
"basolateral nucleus of the amygdala","Thyroid Diseases","49327"
"basolateral nucleus of the amygdala","Fragile X Syndrome","49328"
"basolateral nucleus of the amygdala","Hamartoma Syndrome, Multiple","49329"
"basolateral nucleus of the amygdala","Syndrome","49330"
"basolateral nucleus of the amygdala","Skin endocrine disorder","49331"
"basolateral nucleus of the amygdala","Psychotic Disorders","49332"
"basolateral nucleus of the amygdala","Dyskinetic syndrome","49333"
"basolateral nucleus of the amygdala","Diseases of inner ear","49334"
"basolateral nucleus of the amygdala","Major Depressive Disorder","49335"
"basolateral nucleus of the amygdala","Cardiovascular Diseases","49336"
"basolateral nucleus of the amygdala","Neurodevelopmental disorder","49337"
"basolateral nucleus of the amygdala","Attention deficit hyperactivity disorder","49338"
"basolateral nucleus of the amygdala","Bipolar Disorder","49339"
"basolateral nucleus of the amygdala","neuropathology disease","49340"
"basolateral nucleus of the amygdala","Ovarian Diseases","49341"
"basolateral nucleus of the amygdala","Vasodilation disorder","49342"
"basolateral nucleus of the amygdala","Mucocutaneous Lymph Node Syndrome","49343"
"basolateral nucleus of the amygdala","Drug effect disorder","49344"
"basolateral nucleus of the amygdala","Pancreatic Diseases","49345"
"basolateral nucleus of the amygdala","Van der Woude syndrome","49346"
"basolateral nucleus of the amygdala","Down Syndrome","49347"
"basolateral nucleus of the amygdala","Irritable Bowel Syndrome","49348"
"basolateral nucleus of the amygdala","Nose Diseases","49349"
"basolateral nucleus of the amygdala","Hashimoto Disease","49350"
"basolateral nucleus of the amygdala","Anxiety Disorders","49351"
"basolateral nucleus of the amygdala","Parkinsonian Disorders","49352"
"basolateral nucleus of the amygdala","Niemann-Pick Disease, Type C","49353"
"basolateral nucleus of the amygdala","Autism Spectrum Disorders","49354"
"basolateral nucleus of the amygdala","Dystonia Disorders","49355"
"basolateral nucleus of the amygdala","Gilles de la Tourette syndrome","49356"
"basolateral nucleus of the amygdala","Myeloproliferative Syndrome, Transient","49357"
"basolateral nucleus of the amygdala","DISORDERS OF THE OPTIC NERVE","49358"
"basolateral nucleus of the amygdala","Sweet Syndrome","49359"
"basolateral nucleus of the amygdala","Nail-Patella Syndrome","49360"
"basolateral nucleus of the amygdala","Panic Disorder","49361"
"basolateral nucleus of the amygdala","Disorder of pineal gland","49362"
"basolateral nucleus of the amygdala","Esophageal Diseases","49363"
"basolateral nucleus of the amygdala","Rett Syndrome","49364"
"basolateral nucleus of the amygdala","Metabolic Syndrome X","49365"
"basolateral nucleus of the amygdala","Dysequilibrium syndrome","49366"
"basolateral nucleus of the amygdala","Cognition Disorders","49367"
"basolateral nucleus of the amygdala","Timothy syndrome","49368"
"basolateral nucleus of the amygdala","Inflammatory disorder","49369"
"basolateral nucleus of the amygdala","Prune Belly Syndrome","49370"
"basolateral nucleus of the amygdala","Prion Diseases","49371"
"basolateral nucleus of the amygdala","Colonic Diseases","49372"
"basolateral nucleus of the amygdala","Peripheral Arterial Diseases","49373"
"basolateral nucleus of the amygdala","Mixed anxiety and depressive disorder","49374"
"basolateral nucleus of the amygdala","Klinefelter Syndrome","49375"
"basolateral nucleus of the amygdala","Metabolic Diseases","49376"
"basolateral nucleus of the amygdala","Camurati-Engelmann Syndrome","49377"
"basolateral nucleus of the amygdala","Neonatal maladjustment syndrome","49378"
"basolateral nucleus of the amygdala","Stress Disorders, Traumatic","49379"
"basolateral nucleus of the amygdala","Sequela of disorder","49380"
"basolateral nucleus of the amygdala","Sleep Disorders","49381"
"basolateral nucleus of the amygdala","Chronic Fatigue Syndrome","49382"
"basolateral nucleus of the amygdala","Chimera (disorder)","49383"
"basolateral nucleus of the amygdala","Urethral Diseases","49384"
"basolateral nucleus of the amygdala","Attention Deficit Disorder","49385"
"basolateral nucleus of the amygdala","Oculorespiratory syndrome","49386"
"basolateral nucleus of the amygdala","Acute Chest Syndrome","49387"
"basolateral nucleus of the amygdala","Bloom Syndrome","49388"
"basolateral nucleus of the amygdala","Pigment dispersion syndrome (disorder)","49389"
"basolateral nucleus of the amygdala","Eating Disorders","49390"
"basolateral nucleus of the amygdala","Movement Disorders","49391"
"basolateral nucleus of the amygdala","Demyelinating Diseases","49392"
"basolateral nucleus of the amygdala","Virus Diseases","49393"
"basolateral nucleus of the amygdala","Meningeal disorder","49394"
"basolateral nucleus of the amygdala","Herpes zoster disease","49395"
"basolateral nucleus of the amygdala","Acute infectious disease","49396"
"basolateral nucleus of the amygdala","Iodine deficiency syndrome","49397"
"basolateral nucleus of the amygdala","Li-Fraumeni Syndrome","49398"
"basolateral nucleus of the amygdala","Sturge-Weber Syndrome","49399"
"basolateral nucleus of the amygdala","Communicable Diseases","49400"
"basolateral nucleus of the amygdala","Sudden infant death syndrome","49401"
"basolateral nucleus of the amygdala","Autoimmune Diseases","49402"
"basolateral nucleus of the amygdala","Stereotypic Movement Disorder","49403"
"basolateral nucleus of the amygdala","Disease of thymus gland","49404"
"basolateral nucleus of the amygdala","Uterine Diseases","49405"
"basolateral nucleus of the amygdala","Lysosomal Storage Diseases","49406"
"basolateral nucleus of the amygdala","Shared Paranoid Disorder","49407"
"basolateral nucleus of the amygdala","Pendred's syndrome","49408"
"basolateral nucleus of the amygdala","Lewy Body Disease","49409"
"basolateral nucleus of the amygdala","Ataxia as late effect of cerebrovascular disease","49410"
"basolateral nucleus of the amygdala","Motor Neuron Disease","49411"
"basolateral nucleus of the amygdala","Labyrinthine disorder","49412"
"basolateral nucleus of the amygdala","Parathyroid Diseases","49413"
"basolateral nucleus of the amygdala","Corneal Diseases","49414"
"basolateral nucleus of the amygdala","Chronic Obstructive Airway Disease","49415"
"basolateral nucleus of the amygdala","Impulse Control Disorders","49416"
"basolateral nucleus of the amygdala","Shwachman syndrome","49417"
"basolateral nucleus of the amygdala","Tracheal Diseases","49418"
"basolateral nucleus of the amygdala","Obsessive-Compulsive Disorder","49419"
"basolateral nucleus of the amygdala","Leigh Disease","49420"
"basolateral nucleus of the amygdala","Alcohol withdrawal syndrome","49421"
"basolateral nucleus of the amygdala","Menkes Kinky Hair Syndrome","49422"
"basolateral nucleus of the amygdala","Post-Traumatic Stress Disorder","49423"
"basolateral nucleus of the amygdala","Melkersson-Rosenthal Syndrome","49424"
"basolateral nucleus of the amygdala","Mild cognitive disorder","49425"
"basolateral nucleus of the amygdala","Rabies (disorder)","49426"
"basolateral nucleus of the amygdala","Chronic myeloproliferative disorder","49427"
"basolateral nucleus of the amygdala","Fetal Alcohol Syndrome","49428"
"basolateral nucleus of the amygdala","Inflammatory Bowel Diseases","49429"
"basolateral nucleus of the amygdala","Lafora Disease","49430"
"basolateral nucleus of the amygdala","Aicardi's syndrome","49431"
"basolateral nucleus of the amygdala","Mirror movements (disorder)","49432"
"Pedunculopontine Tegmental Nucleus","Macrophage Activation Syndrome","49433"
"Pedunculopontine Tegmental Nucleus","McCune-Albright Syndrome","49434"
"Pedunculopontine Tegmental Nucleus","Meconium Aspiration Syndrome","49435"
"Pedunculopontine Tegmental Nucleus","Mood Disorders","49436"
"Pedunculopontine Tegmental Nucleus","Major Depressive Disorder","49437"
"Pedunculopontine Tegmental Nucleus","Drug effect disorder","49438"
"Pedunculopontine Tegmental Nucleus","Irritable Bowel Syndrome","49439"
"Pedunculopontine Tegmental Nucleus","Nose Diseases","49440"
"Pedunculopontine Tegmental Nucleus","Anxiety Disorders","49441"
"Pedunculopontine Tegmental Nucleus","Panic Disorder","49442"
"Pedunculopontine Tegmental Nucleus","Dysequilibrium syndrome","49443"
"Pedunculopontine Tegmental Nucleus","Inflammatory disorder","49444"
"Pedunculopontine Tegmental Nucleus","Mixed anxiety and depressive disorder","49445"
"Pedunculopontine Tegmental Nucleus","Klinefelter Syndrome","49446"
"Pedunculopontine Tegmental Nucleus","Camurati-Engelmann Syndrome","49447"
"Pedunculopontine Tegmental Nucleus","Sleep Disorders","49448"
"Pedunculopontine Tegmental Nucleus","Chronic Fatigue Syndrome","49449"
"Pedunculopontine Tegmental Nucleus","Attention Deficit Disorder","49450"
"Pedunculopontine Tegmental Nucleus","Oculorespiratory syndrome","49451"
"Pedunculopontine Tegmental Nucleus","Acute Chest Syndrome","49452"
"Pedunculopontine Tegmental Nucleus","Bloom Syndrome","49453"
"Pedunculopontine Tegmental Nucleus","Eating Disorders","49454"
"Pedunculopontine Tegmental Nucleus","Meningeal disorder","49455"
